Frequency (Hz)	Level (dB)
2033.541870	-78.425911
2034.214783	-78.424568
2034.887695	-78.420059
2035.560608	-78.415184
2036.233521	-78.410286
2036.906433	-78.408180
2037.579346	-78.402122
2038.252258	-78.398949
2038.925171	-78.395844
2039.598083	-78.387772
2040.270996	-78.384735
2040.943909	-78.381874
2041.616821	-78.379944
2042.289734	-78.373360
2042.962646	-78.366829
2043.635559	-78.366104
2044.308472	-78.365952
2044.981384	-78.353691
2045.654297	-78.351730
2046.327209	-78.349945
2047.000122	-78.342667
2047.673035	-78.338860
2048.345947	-78.333961
2049.018860	-78.327568
2049.691772	-78.321991
2050.364685	-78.320168
2051.037598	-78.315834
2051.710510	-78.309799
2052.383423	-78.305313
2053.056335	-78.300735
2053.729248	-78.295395
2054.402161	-78.289780
2055.075073	-78.288918
2055.747986	-78.283882
2056.420898	-78.276779
2057.093811	-78.271706
2057.766724	-78.266830
2058.439636	-78.263588
2059.112549	-78.258133
2059.785461	-78.250412
2060.458374	-78.246231
2061.131287	-78.241661
2061.804199	-78.238152
2062.477112	-78.231621
2063.150024	-78.226791
2063.822937	-78.222702
2064.495850	-78.217422
2065.168762	-78.214005
2065.841675	-78.207565
2066.514587	-78.201996
2067.187500	-78.195229
2067.860413	-78.189415
2068.533325	-78.184372
2069.206238	-78.178200
2069.879150	-78.174362
2070.552063	-78.171356
2071.224976	-78.162239
2071.897888	-78.158569
2072.570801	-78.152100
2073.243713	-78.145721
2073.916626	-78.140450
2074.589539	-78.133385
2075.262451	-78.128029
2075.935364	-78.125610
2076.608276	-78.119576
2077.281189	-78.114372
2077.954102	-78.106407
2078.627014	-78.103271
2079.299927	-78.099876
2079.972839	-78.094376
2080.645752	-78.087914
2081.318665	-78.081406
2081.991577	-78.073730
2082.664490	-78.068214
2083.337402	-78.061623
2084.010315	-78.056702
2084.683228	-78.052505
2085.356140	-78.045944
2086.029053	-78.040497
2086.701965	-78.034859
2087.374878	-78.028595
2088.047791	-78.020325
2088.720703	-78.016510
2089.393616	-78.008636
2090.066528	-78.004601
2090.739441	-77.996681
2091.412354	-77.991104
2092.085266	-77.986031
2092.758179	-77.979042
2093.431091	-77.974800
2094.104004	-77.967438
2094.776917	-77.960930
2095.449829	-77.957184
2096.122742	-77.950150
2096.795654	-77.943275
2097.468567	-77.940002
2098.141479	-77.931763
2098.814392	-77.923409
2099.487305	-77.918037
2100.160217	-77.913139
2100.833130	-77.906013
2101.506042	-77.901947
2102.178955	-77.895172
2102.851868	-77.886848
2103.524780	-77.880226
2104.197693	-77.872459
2104.870605	-77.866821
2105.543518	-77.862045
2106.216431	-77.855064
2106.889343	-77.849922
2107.562256	-77.843140
2108.235168	-77.836151
2108.908081	-77.830963
2109.580994	-77.824501
2110.253906	-77.816856
2110.926819	-77.812202
2111.599731	-77.802956
2112.272644	-77.796852
2112.945557	-77.789993
2113.618469	-77.784790
2114.291382	-77.777664
2114.964294	-77.771217
2115.637207	-77.766205
2116.310120	-77.755020
2116.983032	-77.751358
2117.655945	-77.745186
2118.328857	-77.738304
2119.001770	-77.731384
2119.674683	-77.726379
2120.347595	-77.720444
2121.020508	-77.712784
2121.693420	-77.707603
2122.366333	-77.698067
2123.039246	-77.692711
2123.712158	-77.687065
2124.385071	-77.679840
2125.057983	-77.672615
2125.730896	-77.664192
2126.403809	-77.656303
2127.076721	-77.652046
2127.749634	-77.645683
2128.422546	-77.637756
2129.095459	-77.629875
2129.768372	-77.623604
2130.441284	-77.617996
2131.114197	-77.613022
2131.787109	-77.605309
2132.460022	-77.598587
2133.132935	-77.590660
2133.805847	-77.583824
2134.478760	-77.577690
2135.151672	-77.569374
2135.824585	-77.563110
2136.497498	-77.555603
2137.170410	-77.550262
2137.843323	-77.542496
2138.516235	-77.537193
2139.189148	-77.529503
2139.862061	-77.522636
2140.534973	-77.514603
2141.207886	-77.507790
2141.880798	-77.499863
2142.553711	-77.495270
2143.226624	-77.489441
2143.899536	-77.478920
2144.572449	-77.472885
2145.245361	-77.467407
2145.918274	-77.459579
2146.591187	-77.454689
2147.264099	-77.445641
2147.937012	-77.438377
2148.609924	-77.429108
2149.282837	-77.423134
2149.955750	-77.416580
2150.628662	-77.411400
2151.301575	-77.404991
2151.974487	-77.396812
2152.647400	-77.387741
2153.320312	-77.381378
2153.993225	-77.375778
2154.666138	-77.368637
2155.339050	-77.359711
2156.011963	-77.354012
2156.684875	-77.348274
2157.357788	-77.339424
2158.030701	-77.331703
2158.703613	-77.326118
2159.376526	-77.318512
2160.049438	-77.311333
2160.722351	-77.305496
2161.395264	-77.297821
2162.068176	-77.292908
2162.741089	-77.284874
2163.414001	-77.273834
2164.086914	-77.267143
2164.759827	-77.262131
2165.432739	-77.255997
2166.105652	-77.247864
2166.778564	-77.238708
2167.451477	-77.234367
2168.124390	-77.228172
2168.797302	-77.219635
2169.470215	-77.213799
2170.143127	-77.207321
2170.816040	-77.199753
2171.488953	-77.191551
2172.161865	-77.184692
2172.834778	-77.175255
2173.507690	-77.168991
2174.180603	-77.164513
2174.853516	-77.156372
2175.526428	-77.148781
2176.199341	-77.141701
2176.872253	-77.136246
2177.545166	-77.128540
2178.218079	-77.120972
2178.890991	-77.113770
2179.563904	-77.107010
2180.236816	-77.099396
2180.909729	-77.091949
2181.582642	-77.085342
2182.255554	-77.077484
2182.928467	-77.069138
2183.601379	-77.062691
2184.274292	-77.057526
2184.947205	-77.050613
2185.620117	-77.043198
2186.293030	-77.036469
2186.965942	-77.028229
2187.638855	-77.021988
2188.311768	-77.016098
2188.984680	-77.006645
2189.657593	-76.998581
2190.330505	-76.992699
2191.003418	-76.984688
2191.676331	-76.977898
2192.349243	-76.971092
2193.022156	-76.963966
2193.695068	-76.956459
2194.367981	-76.949730
2195.040894	-76.944618
2195.713806	-76.936798
2196.386719	-76.927597
2197.059631	-76.921722
2197.732544	-76.914299
2198.405457	-76.906479
2199.078369	-76.898666
2199.751282	-76.891144
2200.424194	-76.884972
2201.097107	-76.880646
2201.770020	-76.872009
2202.442932	-76.864021
2203.115845	-76.857246
2203.788757	-76.849663
2204.461670	-76.842392
2205.134583	-76.836983
2205.807495	-76.828453
2206.480408	-76.820831
2207.153320	-76.814743
2207.826233	-76.809395
2208.499146	-76.802750
2209.172058	-76.795715
2209.844971	-76.787834
2210.517883	-76.779289
2211.190796	-76.774078
2211.863708	-76.767570
2212.536621	-76.760872
2213.209534	-76.752510
2213.882446	-76.745712
2214.555359	-76.737885
2215.228271	-76.730797
2215.901184	-76.723709
2216.574097	-76.716377
2217.247009	-76.709221
2217.919922	-76.703354
2218.592834	-76.697601
2219.265747	-76.689308
2219.938660	-76.682045
2220.611572	-76.674469
2221.284485	-76.667328
2221.957397	-76.660233
2222.630310	-76.655472
2223.303223	-76.649300
2223.976135	-76.640915
2224.649048	-76.634209
2225.321960	-76.625931
2225.994873	-76.619492
2226.667786	-76.612274
2227.340698	-76.605293
2228.013611	-76.599037
2228.686523	-76.592308
2229.359436	-76.584892
2230.032349	-76.577644
2230.705261	-76.572426
2231.378174	-76.565941
2232.051086	-76.557121
2232.723999	-76.549904
2233.396912	-76.544403
2234.069824	-76.537796
2234.742737	-76.530434
2235.415649	-76.522476
2236.088562	-76.515694
2236.761475	-76.510185
2237.434387	-76.505493
2238.107300	-76.496056
2238.780212	-76.489594
2239.453125	-76.483871
2240.126038	-76.477180
2240.798950	-76.469322
2241.471863	-76.461807
2242.144775	-76.454529
2242.817688	-76.449089
2243.490601	-76.443405
2244.163513	-76.436615
2244.836426	-76.428291
2245.509338	-76.421730
2246.182251	-76.414703
2246.855164	-76.409004
2247.528076	-76.402275
2248.200989	-76.395020
2248.873901	-76.388512
2249.546814	-76.382027
2250.219727	-76.374359
2250.892639	-76.370041
2251.565552	-76.364044
2252.238464	-76.354492
2252.911377	-76.349396
2253.584290	-76.342323
2254.257202	-76.334900
2254.930115	-76.329521
2255.603027	-76.324432
2256.275940	-76.316765
2256.948853	-76.310486
2257.621765	-76.303391
2258.294678	-76.296089
2258.967590	-76.289719
2259.640503	-76.281815
2260.313416	-76.275383
2260.986328	-76.269287
2261.659241	-76.262840
2262.332153	-76.256813
2263.005066	-76.250519
2263.677979	-76.244484
2264.350891	-76.237991
2265.023804	-76.229706
2265.696716	-76.223381
2266.369629	-76.217728
2267.042542	-76.211060
2267.715454	-76.203835
2268.388367	-76.196587
2269.061279	-76.191673
2269.734192	-76.185646
2270.407104	-76.177879
2271.080017	-76.171753
2271.752930	-76.166313
2272.425842	-76.160500
2273.098755	-76.155769
2273.771667	-76.147926
2274.444580	-76.140038
2275.117493	-76.133751
2275.790405	-76.128548
2276.463318	-76.123184
2277.136230	-76.116791
2277.809143	-76.108963
2278.482056	-76.101120
2279.154968	-76.094719
2279.827881	-76.089432
2280.500793	-76.082405
2281.173706	-76.076515
2281.846619	-76.070320
2282.519531	-76.065971
2283.192444	-76.059387
2283.865356	-76.052727
2284.538269	-76.046196
2285.211182	-76.040642
2285.884094	-76.034866
2286.557007	-76.027016
2287.229919	-76.020439
2287.902832	-76.015373
2288.575745	-76.009132
2289.248657	-76.001755
2289.921570	-75.996071
2290.594482	-75.989693
2291.267395	-75.984100
2291.940308	-75.979324
2292.613220	-75.973007
2293.286133	-75.965691
2293.959045	-75.959778
2294.631958	-75.953857
2295.304871	-75.948532
2295.977783	-75.942627
2296.650696	-75.936203
2297.323608	-75.931107
2297.996521	-75.924782
2298.669434	-75.918182
2299.342346	-75.911583
2300.015259	-75.906013
2300.688171	-75.900490
2301.361084	-75.895386
2302.033997	-75.890266
2302.706909	-75.883141
2303.379822	-75.877151
2304.052734	-75.870560
2304.725647	-75.865036
2305.398560	-75.859238
2306.071472	-75.853287
2306.744385	-75.847862
2307.417297	-75.842445
2308.090210	-75.835220
2308.763123	-75.828079
2309.436035	-75.823975
2310.108948	-75.818916
2310.781860	-75.811882
2311.454773	-75.805290
2312.127686	-75.799889
2312.800598	-75.795357
2313.473511	-75.788216
2314.146423	-75.782051
2314.819336	-75.777168
2315.492249	-75.770790
2316.165161	-75.765549
2316.838074	-75.759979
2317.510986	-75.754417
2318.183899	-75.749290
2318.856812	-75.743134
2319.529724	-75.739456
2320.202637	-75.733223
2320.875549	-75.726967
2321.548462	-75.722168
2322.221375	-75.716713
2322.894287	-75.711174
2323.567200	-75.704208
2324.240112	-75.699348
2324.913025	-75.694199
2325.585938	-75.686188
2326.258850	-75.681412
2326.931763	-75.676689
2327.604675	-75.671509
2328.277588	-75.665627
2328.950500	-75.660095
2329.623413	-75.654465
2330.296326	-75.647957
2330.969238	-75.643112
2331.642151	-75.637512
2332.315063	-75.631264
2332.987976	-75.627007
2333.660889	-75.621986
2334.333801	-75.616379
2335.006714	-75.610931
2335.679626	-75.605080
2336.352539	-75.599663
2337.025452	-75.594635
2337.698364	-75.589485
2338.371277	-75.584961
2339.044189	-75.579300
2339.717102	-75.573502
2340.390015	-75.568993
2341.062927	-75.562576
2341.735840	-75.557907
2342.408752	-75.552559
2343.081665	-75.547356
2343.754578	-75.541313
2344.427490	-75.535751
2345.100403	-75.531403
2345.773315	-75.526764
2346.446228	-75.521515
2347.119141	-75.515862
2347.792053	-75.510117
2348.464966	-75.504707
2349.137878	-75.499687
2349.810791	-75.495003
2350.483704	-75.490021
2351.156616	-75.485855
2351.829529	-75.480835
2352.502441	-75.475609
2353.175354	-75.471504
2353.848267	-75.466331
2354.521179	-75.460724
2355.194092	-75.455193
2355.867004	-75.449852
2356.539917	-75.444710
2357.212830	-75.439804
2357.885742	-75.435074
2358.558655	-75.430267
2359.231567	-75.425064
2359.904480	-75.420326
2360.577393	-75.416000
2361.250305	-75.411209
2361.923218	-75.406425
2362.596130	-75.401939
2363.269043	-75.395454
2363.941956	-75.389809
2364.614868	-75.385376
2365.287781	-75.380325
2365.960693	-75.375771
2366.633606	-75.371819
2367.306519	-75.367516
2367.979431	-75.362236
2368.652344	-75.357857
2369.325256	-75.353775
2369.998169	-75.350342
2370.671082	-75.345726
2371.343994	-75.339317
2372.016907	-75.334412
2372.689819	-75.327530
2373.362732	-75.321457
2374.035645	-75.318687
2374.708557	-75.314430
2375.381470	-75.309784
2376.054382	-75.305328
2376.727295	-75.300301
2377.400208	-75.296501
2378.073120	-75.293327
2378.746033	-75.288551
2379.418945	-75.282425
2380.091858	-75.277542
2380.764771	-75.274071
2381.437683	-75.269569
2382.110596	-75.263504
2382.783508	-75.258476
2383.456421	-75.256622
2384.129333	-75.253441
2384.802246	-75.247627
2385.475159	-75.243759
2386.148071	-75.238945
2386.820984	-75.232880
2387.493896	-75.228043
2388.166809	-75.223656
2388.839722	-75.220207
2389.512634	-75.216415
2390.185547	-75.211082
2390.858459	-75.206261
2391.531372	-75.202576
2392.204285	-75.197769
2392.877197	-75.194229
2393.550110	-75.189789
2394.223022	-75.184685
2394.895935	-75.180664
2395.568848	-75.176018
2396.241760	-75.171547
2396.914673	-75.167175
2397.587585	-75.163086
2398.260498	-75.160027
2398.933411	-75.156746
2399.606323	-75.151245
2400.279236	-75.145790
2400.952148	-75.141876
2401.625061	-75.138062
2402.297974	-75.133942
2402.970886	-75.129402
2403.643799	-75.125755
2404.316711	-75.122826
2404.989624	-75.118660
2405.662537	-75.113701
2406.335449	-75.110535
2407.008362	-75.107224
2407.681274	-75.103035
2408.354187	-75.097664
2409.027100	-75.092789
2409.700012	-75.088234
2410.372925	-75.084602
2411.045837	-75.081177
2411.718750	-75.077682
2412.391663	-75.073128
2413.064575	-75.069168
2413.737488	-75.066566
2414.410400	-75.062981
2415.083313	-75.058907
2415.756226	-75.054550
2416.429138	-75.049957
2417.102051	-75.046616
2417.774963	-75.042603
2418.447876	-75.039246
2419.120789	-75.036011
2419.793701	-75.031395
2420.466614	-75.026802
2421.139526	-75.023315
2421.812439	-75.020264
2422.485352	-75.016693
2423.158264	-75.013084
2423.831177	-75.009300
2424.504089	-75.004662
2425.177002	-75.000763
2425.849915	-74.996704
2426.522827	-74.992691
2427.195740	-74.989357
2427.868652	-74.986053
2428.541565	-74.983276
2429.214478	-74.979935
2429.887390	-74.975876
2430.560303	-74.972557
2431.233215	-74.967995
2431.906128	-74.963615
2432.579041	-74.960052
2433.251953	-74.957779
2433.924866	-74.955528
2434.597778	-74.951019
2435.270691	-74.946037
2435.943604	-74.941650
2436.616516	-74.938919
2437.289429	-74.936333
2437.962341	-74.932541
2438.635254	-74.929367
2439.308167	-74.926338
2439.981079	-74.922310
2440.653992	-74.918526
2441.326904	-74.914330
2441.999817	-74.911224
2442.672729	-74.908630
2443.345642	-74.905113
2444.018555	-74.902267
2444.691467	-74.899155
2445.364380	-74.895393
2446.037292	-74.891792
2446.710205	-74.888664
2447.383118	-74.884460
2448.056030	-74.880753
2448.728943	-74.878799
2449.401855	-74.876183
2450.074768	-74.872734
2450.747681	-74.869713
2451.420593	-74.866379
2452.093506	-74.862305
2452.766418	-74.859077
2453.439331	-74.856651
2454.112244	-74.853836
2454.785156	-74.850136
2455.458069	-74.846489
2456.130981	-74.843224
2456.803894	-74.839798
2457.476807	-74.836983
2458.149719	-74.834167
2458.822632	-74.831940
2459.495544	-74.829628
2460.168457	-74.826401
2460.841370	-74.822456
2461.514282	-74.819099
2462.187195	-74.815811
2462.860107	-74.812988
2463.533020	-74.810539
2464.205933	-74.807549
2464.878845	-74.805054
2465.551758	-74.801506
2466.224670	-74.797684
2466.897583	-74.795471
2467.570496	-74.792969
2468.243408	-74.789574
2468.916321	-74.786842
2469.589233	-74.783340
2470.262146	-74.779205
2470.935059	-74.777107
2471.607971	-74.775818
2472.280884	-74.773415
2472.953796	-74.769539
2473.626709	-74.765686
2474.299622	-74.763000
2474.972534	-74.760872
2475.645447	-74.759010
2476.318359	-74.756020
2476.991272	-74.753021
2477.664185	-74.750710
2478.337097	-74.748116
2479.010010	-74.745956
2479.682922	-74.743050
2480.355835	-74.739670
2481.028748	-74.737106
2481.701660	-74.734665
2482.374573	-74.731941
2483.047485	-74.729179
2483.720398	-74.726814
2484.393311	-74.723755
2485.066223	-74.720390
2485.739136	-74.718277
2486.412048	-74.715981
2487.084961	-74.713196
2487.757874	-74.710289
2488.430786	-74.708099
2489.103699	-74.706200
2489.776611	-74.703514
2490.449524	-74.700935
2491.122437	-74.698090
2491.795349	-74.695396
2492.468262	-74.693413
2493.141174	-74.691765
2493.814087	-74.689590
2494.487000	-74.686821
2495.159912	-74.683617
2495.832825	-74.680313
2496.505737	-74.677528
2497.178650	-74.674759
2497.851562	-74.672287
2498.524475	-74.670860
2499.197388	-74.669632
2499.870300	-74.666718
2500.543213	-74.662674
2501.216125	-74.660049
2501.889038	-74.658516
2502.561951	-74.656494
2503.234863	-74.653717
2503.907776	-74.651276
2504.580688	-74.650063
2505.253601	-74.648659
2505.926514	-74.646584
2506.599426	-74.643600
2507.272339	-74.640068
2507.945251	-74.638229
2508.618164	-74.636703
2509.291077	-74.634506
2509.963989	-74.632858
2510.636902	-74.630821
2511.309814	-74.628624
2511.982727	-74.627228
2512.655640	-74.624786
2513.328552	-74.621727
2514.001465	-74.620613
2514.674377	-74.619644
2515.347290	-74.617088
2516.020203	-74.614685
2516.693115	-74.613289
2517.366028	-74.611351
2518.038940	-74.608788
2518.711853	-74.606560
2519.384766	-74.603851
2520.057678	-74.601814
2520.730591	-74.600189
2521.403503	-74.597733
2522.076416	-74.595787
2522.749329	-74.594368
2523.422241	-74.592941
2524.095154	-74.591095
2524.768066	-74.588493
2525.440979	-74.586929
2526.113892	-74.585861
2526.786804	-74.584335
2527.459717	-74.582916
2528.132629	-74.580879
2528.805542	-74.579185
2529.478455	-74.578407
2530.151367	-74.576187
2530.824280	-74.573318
2531.497192	-74.571404
2532.170105	-74.569908
2532.843018	-74.568375
2533.515930	-74.566666
2534.188843	-74.565384
2534.861755	-74.563599
2535.534668	-74.560493
2536.207581	-74.557755
2536.880493	-74.556335
2537.553406	-74.554985
2538.226318	-74.553329
2538.899231	-74.552353
2539.572144	-74.551926
2540.245056	-74.550644
2540.917969	-74.548912
2541.590881	-74.547318
2542.263794	-74.545105
2542.936707	-74.543465
2543.609619	-74.542130
2544.282532	-74.540695
2544.955444	-74.539497
2545.628357	-74.537415
2546.301270	-74.535103
2546.974182	-74.534370
2547.647095	-74.532883
2548.320007	-74.530121
2548.992920	-74.529022
2549.665833	-74.528275
2550.338745	-74.526749
2551.011658	-74.524681
2551.684570	-74.522522
2552.357483	-74.521980
2553.030396	-74.522087
2553.703308	-74.521423
2554.376221	-74.519279
2555.049133	-74.516357
2555.722046	-74.515358
2556.394958	-74.514587
2557.067871	-74.512352
2557.740784	-74.510559
2558.413696	-74.509407
2559.086609	-74.508331
2559.759521	-74.508400
2560.432434	-74.508347
2561.105347	-74.505806
2561.778259	-74.503281
2562.451172	-74.502831
2563.124084	-74.501976
2563.796997	-74.500473
2564.469910	-74.499428
2565.142822	-74.498352
2565.815735	-74.497421
2566.488647	-74.496651
2567.161560	-74.495712
2567.834473	-74.494133
2568.507385	-74.492508
2569.180298	-74.491005
2569.853210	-74.490051
2570.526123	-74.489334
2571.199036	-74.487953
2571.871948	-74.486519
2572.544861	-74.485252
2573.217773	-74.485222
2573.890686	-74.485603
2574.563599	-74.484558
2575.236511	-74.482887
2575.909424	-74.481796
2576.582336	-74.480255
2577.255249	-74.478027
2577.928162	-74.477341
2578.601074	-74.477501
2579.273987	-74.476799
2579.946899	-74.475639
2580.619812	-74.474525
2581.292725	-74.473412
2581.965637	-74.472374
2582.638550	-74.471848
2583.311462	-74.470551
2583.984375	-74.469284
2584.657288	-74.469620
2585.330200	-74.469078
2586.003113	-74.467400
2586.676025	-74.466370
2587.348938	-74.465591
2588.021851	-74.464226
2588.694763	-74.463364
2589.367676	-74.463303
2590.040588	-74.462753
2590.713501	-74.461563
2591.386414	-74.460434
2592.059326	-74.460274
2592.732239	-74.460075
2593.405151	-74.458809
2594.078064	-74.457909
2594.750977	-74.457382
2595.423889	-74.456726
2596.096802	-74.456612
2596.769714	-74.456192
2597.442627	-74.455643
2598.115540	-74.456123
2598.788452	-74.456261
2599.461365	-74.454559
2600.134277	-74.452072
2600.807190	-74.451103
2601.480103	-74.451233
2602.153015	-74.450897
2602.825928	-74.451019
2603.498840	-74.451584
2604.171753	-74.451248
2604.844666	-74.450134
2605.517578	-74.449287
2606.190491	-74.448708
2606.863403	-74.448143
2607.536316	-74.447166
2608.209229	-74.445885
2608.882141	-74.445969
2609.555054	-74.447411
2610.227966	-74.447357
2610.900879	-74.445396
2611.573792	-74.445549
2612.246704	-74.446297
2612.919617	-74.445511
2613.592529	-74.445099
2614.265442	-74.444389
2614.938354	-74.443726
2615.611267	-74.443130
2616.284180	-74.442230
2616.957092	-74.442223
2617.630005	-74.442299
2618.302917	-74.441513
2618.975830	-74.440392
2619.648743	-74.440186
2620.321655	-74.440926
2620.994568	-74.440514
2621.667480	-74.439110
2622.340393	-74.438377
2623.013306	-74.438507
2623.686218	-74.438461
2624.359131	-74.438026
2625.032043	-74.437729
2625.704956	-74.437660
2626.377869	-74.437431
2627.050781	-74.437134
2627.723694	-74.438210
2628.396606	-74.439934
2629.069519	-74.440193
2629.742432	-74.438896
2630.415344	-74.438255
2631.088257	-74.438980
2631.761169	-74.438622
2632.434082	-74.437798
2633.106995	-74.437698
2633.779907	-74.437111
2634.452820	-74.436661
2635.125732	-74.437737
2635.798645	-74.438141
2636.471558	-74.437523
2637.144470	-74.438057
2637.817383	-74.438225
2638.490295	-74.437775
2639.163208	-74.438019
2639.836121	-74.438141
2640.509033	-74.437592
2641.181946	-74.437172
2641.854858	-74.437294
2642.527771	-74.437927
2643.200684	-74.437950
2643.873596	-74.437653
2644.546509	-74.438148
2645.219421	-74.437897
2645.892334	-74.437202
2646.565247	-74.438675
2647.238159	-74.440018
2647.911072	-74.439812
2648.583984	-74.440269
2649.256897	-74.440132
2649.929810	-74.439011
2650.602722	-74.438828
2651.275635	-74.439186
2651.948547	-74.439697
2652.621460	-74.439911
2653.294373	-74.440277
2653.967285	-74.441406
2654.640198	-74.441139
2655.313110	-74.441154
2655.986023	-74.442238
2656.658936	-74.442360
2657.331848	-74.442825
2658.004761	-74.443283
2658.677673	-74.442955
2659.350586	-74.443253
2660.023499	-74.443939
2660.696411	-74.444481
2661.369324	-74.444771
2662.042236	-74.445557
2662.715149	-74.445770
2663.388062	-74.445450
2664.060974	-74.445633
2664.733887	-74.446098
2665.406799	-74.447655
2666.079712	-74.447617
2666.752625	-74.446922
2667.425537	-74.449242
2668.098450	-74.450661
2668.771362	-74.449753
2669.444275	-74.449554
2670.117188	-74.449768
2670.790100	-74.450409
2671.463013	-74.451462
2672.135925	-74.452278
2672.808838	-74.452934
2673.481750	-74.453407
2674.154663	-74.453804
2674.827576	-74.453964
2675.500488	-74.454918
2676.173401	-74.456154
2676.846313	-74.455513
2677.519226	-74.455063
2678.192139	-74.456085
2678.865051	-74.457207
2679.537964	-74.458618
2680.210876	-74.459167
2680.883789	-74.459709
2681.556702	-74.460106
2682.229614	-74.459854
2682.902527	-74.461014
2683.575439	-74.461555
2684.248352	-74.461617
2684.921265	-74.463890
2685.594177	-74.465759
2686.267090	-74.465836
2686.940002	-74.465088
2687.612915	-74.464729
2688.285828	-74.465912
2688.958740	-74.468132
2689.631653	-74.470093
2690.304565	-74.470566
2690.977478	-74.470078
2691.650391	-74.470596
2692.323303	-74.472321
2692.996216	-74.473213
2693.669128	-74.473427
2694.342041	-74.474159
2695.014954	-74.475777
2695.687866	-74.476967
2696.360779	-74.477211
2697.033691	-74.477203
2697.706604	-74.478065
2698.379517	-74.480110
2699.052429	-74.481255
2699.725342	-74.481537
2700.398254	-74.482346
2701.071167	-74.483543
2701.744080	-74.484406
2702.416992	-74.485596
2703.089905	-74.487122
2703.762817	-74.487854
2704.435730	-74.488777
2705.108643	-74.489891
2705.781555	-74.490639
2706.454468	-74.491463
2707.127380	-74.491905
2707.800293	-74.493347
2708.473206	-74.495193
2709.146118	-74.496117
2709.819031	-74.496262
2710.491943	-74.497772
2711.164856	-74.500023
2711.837769	-74.500557
2712.510681	-74.500938
2713.183594	-74.502136
2713.856506	-74.503700
2714.529419	-74.505486
2715.202332	-74.506050
2715.875244	-74.506447
2716.548157	-74.508377
2717.221069	-74.510498
2717.893982	-74.511696
2718.566895	-74.512047
2719.239807	-74.513229
2719.912720	-74.515137
2720.585632	-74.515793
2721.258545	-74.516083
2721.931458	-74.518494
2722.604370	-74.519783
2723.277283	-74.519592
2723.950195	-74.521500
2724.623108	-74.523941
2725.296021	-74.525604
2725.968933	-74.526115
2726.641846	-74.527145
2727.314758	-74.527435
2727.987671	-74.527657
2728.660583	-74.529160
2729.333496	-74.531334
2730.006409	-74.533440
2730.679321	-74.535011
2731.352234	-74.536011
2732.025146	-74.537025
2732.698059	-74.538483
2733.370972	-74.540924
2734.043884	-74.542793
2734.716797	-74.543129
2735.389709	-74.543739
2736.062622	-74.545021
2736.735535	-74.546181
2737.408447	-74.547676
2738.081360	-74.548737
2738.754272	-74.550148
2739.427185	-74.552284
2740.100098	-74.554504
2740.773010	-74.555702
2741.445923	-74.557854
2742.118835	-74.559578
2742.791748	-74.561295
2743.464661	-74.563637
2744.137573	-74.564842
2744.810486	-74.565704
2745.483398	-74.566826
2746.156311	-74.568001
2746.829224	-74.568199
2747.502136	-74.569763
2748.175049	-74.572433
2748.847961	-74.573914
2749.520874	-74.574760
2750.193787	-74.576225
2750.866699	-74.578957
2751.539612	-74.580605
2752.212524	-74.580826
2752.885437	-74.582428
2753.558350	-74.584610
2754.231262	-74.586678
2754.904175	-74.587456
2755.577087	-74.587906
2756.250000	-74.590431
2756.922913	-74.594482
2757.595825	-74.597069
2758.268738	-74.598015
2758.941650	-74.599899
2759.614563	-74.601791
2760.287476	-74.602463
2760.960388	-74.604584
2761.633301	-74.606430
2762.306213	-74.607521
2762.979126	-74.608971
2763.652039	-74.611160
2764.324951	-74.613518
2764.997864	-74.615395
2765.670776	-74.617165
2766.343689	-74.616714
2767.016602	-74.618217
2767.689514	-74.621185
2768.362427	-74.623253
2769.035339	-74.624420
2769.708252	-74.626099
2770.381165	-74.628044
2771.054077	-74.629990
2771.726990	-74.632019
2772.399902	-74.633652
2773.072815	-74.634918
2773.745728	-74.638092
2774.418640	-74.639832
2775.091553	-74.640305
2775.764465	-74.642212
2776.437378	-74.645683
2777.110291	-74.646805
2777.783203	-74.648506
2778.456116	-74.651970
2779.129028	-74.653305
2779.801941	-74.654854
2780.474854	-74.656830
2781.147766	-74.659538
2781.820679	-74.661705
2782.493591	-74.663689
2783.166504	-74.665222
2783.839417	-74.666565
2784.512329	-74.668083
2785.185242	-74.671013
2785.858154	-74.673271
2786.531067	-74.675735
2787.203979	-74.677376
2787.876892	-74.678825
2788.549805	-74.681145
2789.222717	-74.682701
2789.895630	-74.684853
2790.568542	-74.686951
2791.241455	-74.688347
2791.914368	-74.691315
2792.587280	-74.694283
2793.260193	-74.696899
2793.933105	-74.698112
2794.606018	-74.700623
2795.278931	-74.702507
2795.951843	-74.704201
2796.624756	-74.706314
2797.297668	-74.710480
2797.970581	-74.712883
2798.643494	-74.713387
2799.316406	-74.713943
2799.989319	-74.715561
2800.662231	-74.718674
2801.335144	-74.722122
2802.008057	-74.724136
2802.680969	-74.725685
2803.353882	-74.727425
2804.026794	-74.729301
2804.699707	-74.731544
2805.372620	-74.734085
2806.045532	-74.736862
2806.718445	-74.740273
2807.391357	-74.741547
2808.064270	-74.742523
2808.737183	-74.745705
2809.410095	-74.748558
2810.083008	-74.750656
2810.755920	-74.752380
2811.428833	-74.753517
2812.101746	-74.756042
2812.774658	-74.759109
2813.447571	-74.761642
2814.120483	-74.765076
2814.793396	-74.766815
2815.466309	-74.769417
2816.139221	-74.771675
2816.812134	-74.772423
